year,week,gross,top_release,releases,long_weekend,dates,start_date
2004,12,154709079,Dawn of the Dead,137,false,Mar 19-25,2004-03-19
2004,13,152113746,Scooby-Doo 2: Monsters Unleashed,139,false,Mar 26-Apr 1,2004-03-26
2004,14,177600125,Hellboy,129,false,Apr 2-8,2004-04-02
2004,15,162674626,The Passion of the Christ,146,false,Apr 9-15,2004-04-09
2004,16,129169743,Kill Bill: Vol. 2,141,false,Apr 16-22,2004-04-16
2004,17,127102625,Man on Fire,145,false,Apr 23-29,2004-04-23
2004,18,128921781,Mean Girls,153,false,Apr 30-May 6,2004-04-30
2004,19,143793581,Van Helsing,157,false,May 7-13,2004-05-07
2004,20,166517142,Troy,163,false,May 14-20,2004-05-14
2004,21,231122464,Shrek 2,159,false,May 21-27,2004-05-21
2004,22,292357479,Shrek 2,155,false,May 28-Jun 3,2004-05-28
2004,23,258078244,Harry Potter and the Prisoner of Azkaban,143,false,Jun 4-10,2004-06-04
2004,24,232045105,Harry Potter and the Prisoner of Azkaban,134,false,Jun 11-17,2004-06-11
2004,25,220123434,Dodgeball,133,false,Jun 18-24,2004-06-18
2004,26,255789457,Spider-Man 2,124,false,Jun 25-Jul 1,2004-06-25
2004,27,266481079,Spider-Man 2,115,false,Jul 2-8,2004-07-02
2004,28,233024356,Spider-Man 2,128,false,Jul 9-15,2004-07-09
2004,29,232634460,"I, Robot",123,false,Jul 16-22,2004-07-16
2004,30,217599637,The Bourne Supremacy,127,false,Jul 23-29,2004-07-23
2004,31,232958095,The Village,122,false,Jul 30-Aug 5,2004-07-30
2004,32,185059030,Collateral,129,false,Aug 6-12,2004-08-06
2004,33,198442963,Alien vs. Predator,125,false,Aug 13-19,2004-08-13
2004,34,166617047,Exorcist: The Beginning,129,false,Aug 20-26,2004-08-20
2004,35,143599145,Hero,133,false,Aug 27-Sep 2,2004-08-27
2004,36,118781036,Without a Paddle,136,false,Sep 3-9,2004-09-03
2004,37,103128516,Resident Evil: Apocalypse,127,false,Sep 10-16,2004-09-10
2004,38,98322286,Sky Captain and the World of Tomorrow,140,false,Sep 17-23,2004-09-17
2004,39,93635091,The Forgotten,153,false,Sep 24-30,2004-09-24
2004,40,141555253,Shark Tale,145,false,Oct 1-7,2004-10-01
2004,41,137704340,Shark Tale,152,false,Oct 8-14,2004-10-08
2004,42,122846944,Shark Tale,153,false,Oct 15-21,2004-10-15
2004,43,136652051,The Grudge,155,false,Oct 22-28,2004-10-22
2004,44,133280127,The Grudge,140,false,Oct 29-Nov 4,2004-10-29
2004,45,199229609,The Incredibles,129,false,Nov 5-11,2004-11-05
2004,46,177290358,The Incredibles,134,false,Nov 12-18,2004-11-12
2004,47,237734794,National Treasure,126,false,Nov 19-25,2004-11-19
2004,48,190705031,National Treasure,120,false,Nov 26-Dec 2,2004-11-26
2004,49,118820993,National Treasure,123,false,Dec 3-9,2004-12-03
2004,50,141352045,Ocean's Twelve,120,false,Dec 10-16,2004-12-10
2004,51,204244718,Lemony Snicket's A Series of Unfortunate Events,114,false,Dec 17-23,2004-12-17
2004,52,307717419,Meet the Fockers,106,false,Dec 24-30,2004-12-24
2004,53,193495559,Meet the Fockers,106,false,"Dec 31-Jan 6, 2005",2004-12-31
2005,1,150997898,Meet the Fockers,103,false,Jan 7-13,2005-01-07
2005,2,186433754,Coach Carter,105,false,Jan 14-20,2005-01-14
2005,3,129387691,Are We There Yet?,112,false,Jan 21-27,2005-01-21
2005,4,153505857,Hide and Seek,117,false,Jan 28-Feb 3,2005-01-28
2005,5,131115430,Boogeyman,120,false,Feb 4-10,2005-02-04
2005,6,160255169,Hitch,128,false,Feb 11-17,2005-02-11
2005,7,171949963,Hitch,126,false,Feb 18-24,2005-02-18
2005,8,152714607,Diary of a Mad Black Woman,121,false,Feb 25-Mar 3,2005-02-25
2005,9,152318068,The Pacifier,121,false,Mar 4-10,2005-03-04
2005,10,151480554,Robots,130,false,Mar 11-17,2005-03-11
2005,11,162872549,The Ring Two,130,false,Mar 18-24,2005-03-18
2005,12,148334249,Guess Who,141,false,Mar 25-31,2005-03-25
2005,13,133440794,Sin City,137,false,Apr 1-7,2005-04-01
2005,14,112581900,Sahara,133,false,Apr 8-14,2005-04-08
2005,15,107034883,The Amityville Horror,134,false,Apr 15-21,2005-04-15
2005,16,120665020,The Interpreter,139,false,Apr 22-28,2005-04-22
2005,17,112880808,The Hitchhiker's Guide to the Galaxy,143,false,Apr 29-May 5,2005-04-29
2005,18,110991931,Kingdom of Heaven,142,false,May 6-12,2005-05-06
2005,19,152666340,Star Wars: Episode III - Revenge of the Sith,149,false,May 13-19,2005-05-13
2005,20,227375125,Star Wars: Episode III - Revenge of the Sith,134,false,May 20-26,2005-05-20
2005,21,267095172,Star Wars: Episode III - Revenge of the Sith,131,false,May 27-Jun 2,2005-05-27
2005,22,183156391,Madagascar,130,false,Jun 3-9,2005-06-03
2005,23,230318167,Mr. & Mrs. Smith,149,false,Jun 10-16,2005-06-10
2005,24,206753565,Batman Begins,139,false,Jun 17-23,2005-06-17
2005,25,227844162,Batman Begins,141,false,Jun 24-30,2005-06-24
2005,26,232060525,War of the Worlds,134,false,Jul 1-7,2005-07-01
2005,27,217496210,Fantastic Four,126,false,Jul 8-14,2005-07-08
2005,28,252708549,Charlie and the Chocolate Factory,128,false,Jul 15-21,2005-07-15
2005,29,216580199,Charlie and the Chocolate Factory,130,false,Jul 22-28,2005-07-22
2005,30,192095749,Wedding Crashers,134,false,Jul 29-Aug 4,2005-07-29
2005,31,176652215,The Dukes of Hazzard,138,false,Aug 5-11,2005-08-05
2005,32,177764503,Four Brothers,129,false,Aug 12-18,2005-08-12
2005,33,162686858,The 40-Year-Old Virgin,124,false,Aug 19-25,2005-08-19
2005,34,136440639,The 40-Year-Old Virgin,137,false,Aug 26-Sep 1,2005-08-26
2005,35,107388838,Transporter 2,137,false,Sep 2-8,2005-09-02
2005,36,110892075,The Exorcism of Emily Rose,140,false,Sep 9-15,2005-09-09
2005,37,105872171,Just Like Heaven,145,false,Sep 16-22,2005-09-16
2005,38,126032428,Flightplan,144,false,Sep 23-29,2005-09-23
2005,39,114803165,Flightplan,149,false,Sep 30-Oct 6,2005-09-30
2005,40,142390005,Wallace & Gromit: The Curse of the Were-Rabbit,150,false,Oct 7-13,2005-10-07
2005,41,113477115,The Fog,142,false,Oct 14-20,2005-10-14
2005,42,113174390,Doom,147,false,Oct 21-27,2005-10-21
2005,43,135919828,Saw II,146,false,Oct 28-Nov 3,2005-10-28
2005,44,176731177,Chicken Little,138,false,Nov 4-10,2005-11-04
2005,45,152108940,Chicken Little,147,false,Nov 11-17,2005-11-11
2005,46,285191411,Harry Potter and the Goblet of Fire,145,false,Nov 18-24,2005-11-18
2005,47,196107236,Harry Potter and the Goblet of Fire,133,false,Nov 25-Dec 1,2005-11-25
2005,48,109222509,Harry Potter and the Goblet of Fire,139,false,Dec 2-8,2005-12-02
2005,49,172826282,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",135,false,Dec 9-15,2005-12-09
2005,50,210866841,King Kong,112,false,Dec 16-22,2005-12-16
2005,51,311134511,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",102,false,Dec 23-29,2005-12-23
2005,52,237403244,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",107,false,"Dec 30-Jan 5, 2006",2005-12-30
2006,1,157489560,Hostel,98,false,Jan 6-12,2006-01-06
2006,2,177936544,Glory Road,104,false,Jan 13-19,2006-01-13
2006,3,151904573,Underworld: Evolution,109,false,Jan 20-26,2006-01-20
2006,4,157826232,Big Momma's House 2,112,false,Jan 27-Feb 2,2006-01-27
2006,5,131134824,When a Stranger Calls,124,false,Feb 3-9,2006-02-03
2006,6,159456409,Final Destination 3,119,false,Feb 10-16,2006-02-10
2006,7,168078129,Eight Below,128,false,Feb 17-23,2006-02-17
2006,8,147625278,Madea's Family Reunion,132,false,Feb 24-Mar 2,2006-02-24
2006,9,128723524,16 Blocks,130,false,Mar 3-9,2006-03-03
2006,10,150008895,Failure to Launch,128,false,Mar 10-16,2006-03-10
2006,11,139589305,V for Vendetta,134,false,Mar 17-23,2006-03-17
2006,12,141606066,Inside Man,128,false,Mar 24-30,2006-03-24
2006,13,176856001,Ice Age: The Meltdown,134,false,Mar 31-Apr 6,2006-03-31
2006,14,154564537,Ice Age: The Meltdown,132,false,Apr 7-13,2006-04-07
2006,15,161778764,Scary Movie 4,142,false,Apr 14-20,2006-04-14
2006,16,134599318,Silent Hill,142,false,Apr 21-27,2006-04-21
2006,17,127430086,RV,145,false,Apr 28-May 4,2006-04-28
2006,18,140442144,Mission: Impossible III,135,false,May 5-11,2006-05-05
2006,19,127389416,Mission: Impossible III,134,false,May 12-18,2006-05-12
2006,20,216467086,The Da Vinci Code,134,false,May 19-25,2006-05-19
2006,21,285622908,X-Men: The Last Stand,126,false,May 26-Jun 1,2006-05-26
2006,22,205493754,The Break-Up,126,false,Jun 2-8,2006-06-02
2006,23,215578235,Cars,127,false,Jun 9-15,2006-06-09
2006,24,224190936,Cars,128,false,Jun 16-22,2006-06-16
2006,25,237074234,Click,135,false,Jun 23-29,2006-06-23
2006,26,265247167,Superman Returns,121,false,Jun 30-Jul 6,2006-06-30
2006,27,325581671,Pirates of the Caribbean: Dead Man's Chest,121,false,Jul 7-13,2006-07-07
2006,28,238346414,Pirates of the Caribbean: Dead Man's Chest,122,false,Jul 14-20,2006-07-14
2006,29,222891057,Pirates of the Caribbean: Dead Man's Chest,134,false,Jul 21-27,2006-07-21
2006,30,202057568,Miami Vice,122,false,Jul 28-Aug 3,2006-07-28
2006,31,219236377,Talladega Nights: The Ballad of Ricky Bobby,129,false,Aug 4-10,2006-08-04
2006,32,191369107,Talladega Nights: The Ballad of Ricky Bobby,137,false,Aug 11-17,2006-08-11
2006,33,155215295,Talladega Nights: The Ballad of Ricky Bobby,140,false,Aug 18-24,2006-08-18
2006,34,141260490,Invincible,132,false,Aug 25-31,2006-08-25
2006,35,139695804,Invincible,134,false,Sep 1-7,2006-09-01
2006,36,96201925,The Covenant,133,false,Sep 8-14,2006-09-08
2006,37,99078151,Gridiron Gang,141,false,Sep 15-21,2006-09-15
2006,38,111885032,Jackass Number Two,141,false,Sep 22-28,2006-09-22
2006,39,126276934,Open Season,141,false,Sep 29-Oct 5,2006-09-29
2006,40,146095358,The Departed,145,false,Oct 6-12,2006-10-06
2006,41,140462149,The Departed,142,false,Oct 13-19,2006-10-13
2006,42,135305069,The Prestige,132,false,Oct 20-26,2006-10-20
2006,43,137770611,Saw III,131,false,Oct 27-Nov 2,2006-10-27
2006,44,172326382,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,137,false,Nov 3-9,2006-11-03
2006,45,158113094,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,134,false,Nov 10-16,2006-11-10
2006,46,239592628,Casino Royale,134,false,Nov 17-23,2006-11-17
2006,47,193299953,Happy Feet,123,false,Nov 24-30,2006-11-24
2006,48,118454078,Happy Feet,126,false,Dec 1-7,2006-12-01
2006,49,127961828,Apocalypto,129,false,Dec 8-14,2006-12-08
2006,50,190521762,The Pursuit of Happyness,113,false,Dec 15-21,2006-12-15
2006,51,335253675,Night at the Museum,103,false,Dec 22-28,2006-12-22
2006,52,269758299,Night at the Museum,108,false,"Dec 29-Jan 4, 2007",2006-12-29
2007,1,167429526,Night at the Museum,110,false,Jan 5-11,2007-01-05
2007,2,176058303,Stomp the Yard,106,false,Jan 12-18,2007-01-12
2007,3,128378734,Stomp the Yard,104,false,Jan 19-25,2007-01-19
2007,4,148559198,Epic Movie,113,false,Jan 26-Feb 1,2007-01-26
2007,5,118195300,The Messengers,119,false,Feb 2-8,2007-02-02
2007,6,154390178,Norbit,116,false,Feb 9-15,2007-02-09
2007,7,217237782,Ghost Rider,106,false,Feb 16-22,2007-02-16
2007,8,145339995,Ghost Rider,108,false,Feb 23-Mar 1,2007-02-23
2007,9,156087835,Wild Hogs,116,false,Mar 2-8,2007-03-02
2007,10,207911179,300,117,false,Mar 9-15,2007-03-09
2007,11,156053854,300,117,false,Mar 16-22,2007-03-16
2007,12,173178256,TMNT,124,false,Mar 23-29,2007-03-23
2007,13,179843248,Blades of Glory,123,false,Mar 30-Apr 5,2007-03-30
2007,14,172515363,Blades of Glory,126,false,Apr 6-12,2007-04-06
2007,15,148563365,Disturbia,120,false,Apr 13-19,2007-04-13
2007,16,113047618,Disturbia,132,false,Apr 20-26,2007-04-20
2007,17,98530685,Disturbia,132,false,Apr 27-May 3,2007-04-27
2007,18,233540594,Spider-Man 3,137,false,May 4-10,2007-05-04
2007,19,137711687,Spider-Man 3,136,false,May 11-17,2007-05-11
2007,20,242050730,Shrek the Third,129,false,May 18-24,2007-05-18
2007,21,293882660,Pirates of the Caribbean: At World's End,120,false,May 25-31,2007-05-25
2007,22,190601044,Pirates of the Caribbean: At World's End,123,false,Jun 1-7,2007-06-01
2007,23,194665697,Ocean's Thirteen,131,false,Jun 8-14,2007-06-08
2007,24,212871380,Fantastic 4: Rise of the Silver Surfer,130,false,Jun 15-21,2007-06-15
2007,25,210150635,Evan Almighty,126,false,Jun 22-28,2007-06-22
2007,26,345326945,Transformers,113,false,Jun 29-Jul 5,2007-06-29
2007,27,318421917,Transformers,111,false,Jul 6-12,2007-07-06
2007,28,275248800,Harry Potter and the Order of the Phoenix,122,false,Jul 13-19,2007-07-13
2007,29,240165134,I Now Pronounce You Chuck & Larry,116,false,Jul 20-26,2007-07-20
2007,30,271391493,The Simpsons Movie,112,false,Jul 27-Aug 2,2007-07-27
2007,31,255452113,The Bourne Ultimatum,114,false,Aug 3-9,2007-08-03
2007,32,226840797,Rush Hour 3,112,false,Aug 10-16,2007-08-10
2007,33,195902693,Superbad,122,false,Aug 17-23,2007-08-17
2007,34,151511576,Superbad,125,false,Aug 24-30,2007-08-24
2007,35,167296095,Halloween,119,false,Aug 31-Sep 6,2007-08-31
2007,36,104981992,3:10 to Yuma,133,false,Sep 7-13,2007-09-07
2007,37,101572006,The Brave One,143,false,Sep 14-20,2007-09-14
2007,38,122306123,Resident Evil: Extinction,137,false,Sep 21-27,2007-09-21
2007,39,117112612,The Game Plan,137,false,Sep 28-Oct 4,2007-09-28
2007,40,113325316,The Game Plan,137,false,Oct 5-11,2007-10-05
2007,41,130144630,Why Did I Get Married?,144,false,Oct 12-18,2007-10-12
2007,42,117250908,30 Days of Night,144,false,Oct 19-25,2007-10-19
2007,43,138768016,Saw IV,132,false,Oct 26-Nov 1,2007-10-26
2007,44,171512541,American Gangster,123,false,Nov 2-8,2007-11-02
2007,45,153215173,Bee Movie,134,false,Nov 9-15,2007-11-09
2007,46,193446118,Beowulf,126,false,Nov 16-22,2007-11-16
2007,47,191235940,Enchanted,124,false,Nov 23-29,2007-11-23
2007,48,106838682,Enchanted,129,false,Nov 30-Dec 6,2007-11-30
2007,49,107222281,The Golden Compass,128,false,Dec 7-13,2007-12-07
2007,50,217081701,I Am Legend,106,false,Dec 14-20,2007-12-14
2007,51,361422601,National Treasure: Book of Secrets,92,false,Dec 21-27,2007-12-21
2007,52,323600404,National Treasure: Book of Secrets,94,false,"Dec 28-Jan 3, 2008",2007-12-28
2008,1,177989880,National Treasure: Book of Secrets,93,false,Jan 4-10,2008-01-04
2008,2,166151851,The Bucket List,101,false,Jan 11-17,2008-01-11
2008,3,213430947,Cloverfield,109,false,Jan 18-24,2008-01-18
2008,4,179649831,Rambo,113,false,Jan 25-31,2008-01-25
2008,5,167654466,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,110,false,Feb 1-7,2008-02-01
2008,6,163778966,Fool's Gold,110,false,Feb 8-14,2008-02-08
2008,7,192888106,Jumper,109,false,Feb 15-21,2008-02-15
2008,8,137916996,Vantage Point,114,false,Feb 22-28,2008-02-22
2008,9,124440104,Semi-Pro,123,false,Feb 29-Mar 6,2008-02-29
2008,10,139652763,"10,000 BC",127,false,Mar 7-13,2008-03-07
2008,11,169131570,Horton Hears a Who!,128,false,Mar 14-20,2008-03-14
2008,12,163365938,Horton Hears a Who!,122,false,Mar 21-27,2008-03-21
2008,13,137591238,21,127,false,Mar 28-Apr 3,2008-03-28
2008,14,122702573,21,137,false,Apr 4-10,2008-04-04
2008,15,118214588,Prom Night,133,false,Apr 11-17,2008-04-11
2008,16,122436197,The Forbidden Kingdom,139,false,Apr 18-24,2008-04-18
2008,17,120191881,Baby Mama,147,false,Apr 25-May 1,2008-04-25
2008,18,201340214,Iron Man,141,false,May 2-8,2008-05-02
2008,19,161122728,Iron Man,138,false,May 9-15,2008-05-09
2008,20,195113512,The Chronicles of Narnia: Prince Caspian,142,false,May 16-22,2008-05-16
2008,21,255967928,Indiana Jones and the Kingdom of the Crystal Skull,134,false,May 23-29,2008-05-23
2008,22,230942722,Sex and the City,136,false,May 30-Jun 5,2008-05-30
2008,23,247832050,Kung Fu Panda,126,false,Jun 6-12,2008-06-06
2008,24,257194928,The Incredible Hulk,132,false,Jun 13-19,2008-06-13
2008,25,212555145,Get Smart,125,false,Jun 20-26,2008-06-20
2008,26,314916197,WALL·E,131,false,Jun 27-Jul 3,2008-06-27
2008,27,243296914,Hancock,127,false,Jul 4-10,2008-07-04
2008,28,220867463,Hellboy II: The Golden Army,134,false,Jul 11-17,2008-07-11
2008,29,399149585,The Dark Knight,126,false,Jul 18-24,2008-07-18
2008,30,278341835,The Dark Knight,129,false,Jul 25-31,2008-07-25
2008,31,255493043,The Dark Knight,129,false,Aug 1-7,2008-08-01
2008,32,196725323,The Dark Knight,126,false,Aug 8-14,2008-08-08
2008,33,186478180,Tropic Thunder,128,false,Aug 15-21,2008-08-15
2008,34,149399242,Tropic Thunder,123,false,Aug 22-28,2008-08-22
2008,35,142777260,Tropic Thunder,126,false,Aug 29-Sep 4,2008-08-29
2008,36,88032812,Bangkok Dangerous,133,false,Sep 5-11,2008-09-05
2008,37,130412253,Burn After Reading,133,false,Sep 12-18,2008-09-12
2008,38,114113871,Lakeview Terrace,139,false,Sep 19-25,2008-09-19
2008,39,131676306,Eagle Eye,139,false,Sep 26-Oct 2,2008-09-26
2008,40,145920333,Beverly Hills Chihuahua,129,false,Oct 3-9,2008-10-03
2008,41,137260475,Beverly Hills Chihuahua,141,false,Oct 10-16,2008-10-10
2008,42,129177300,Max Payne,144,false,Oct 17-23,2008-10-17
2008,43,164024990,High School Musical 3,141,false,Oct 24-30,2008-10-24
2008,44,117701516,High School Musical 3,144,false,Oct 31-Nov 6,2008-10-31
2008,45,191829534,Madagascar: Escape 2 Africa,138,false,Nov 7-13,2008-11-07
2008,46,180846844,Quantum of Solace,137,false,Nov 14-20,2008-11-14
2008,47,263348053,Twilight,126,false,Nov 21-27,2008-11-21
2008,48,194174389,Four Christmases,109,false,Nov 28-Dec 4,2008-11-28
2008,49,107906850,Four Christmases,121,false,Dec 5-11,2008-12-05
2008,50,122890109,The Day the Earth Stood Still,110,false,Dec 12-18,2008-12-12
2008,51,212027990,Yes Man,105,false,Dec 19-25,2008-12-19
2008,52,383425388,Marley & Me,89,false,"Dec 26-Jan 1, 2009",2008-12-26
2009,1,194232803,Marley & Me,93,false,Jan 2-8,2009-01-02
2009,2,189012291,Gran Torino,93,false,Jan 9-15,2009-01-09
2009,3,265145090,Paul Blart: Mall Cop,95,false,Jan 16-22,2009-01-16
2009,4,200727151,Paul Blart: Mall Cop,93,false,Jan 23-29,2009-01-23
2009,5,164544254,Taken,94,false,Jan 30-Feb 5,2009-01-30
2009,6,192871093,He's Just Not That Into You,97,false,Feb 6-12,2009-02-06
2009,7,254609109,Friday the 13th,98,false,Feb 13-19,2009-02-13
2009,8,178178642,Madea Goes to Jail,100,false,Feb 20-26,2009-02-20
2009,9,140646955,Madea Goes to Jail,101,false,Feb 27-Mar 5,2009-02-27
2009,10,148091155,Watchmen,110,false,Mar 6-12,2009-03-06
2009,11,135747339,Race to Witch Mountain,106,false,Mar 13-19,2009-03-13
2009,12,139212908,Knowing,110,false,Mar 20-26,2009-03-20
2009,13,184048770,Monsters vs. Aliens,111,false,Mar 27-Apr 2,2009-03-27
2009,14,208993051,Fast & Furious,110,false,Apr 3-9,2009-04-03
2009,15,182357504,Hannah Montana: The Movie,112,false,Apr 10-16,2009-04-10
2009,16,142375825,17 Again,126,false,Apr 17-23,2009-04-17
2009,17,143445917,Obsessed,118,false,Apr 24-30,2009-04-24
2009,18,199542449,X-Men Origins: Wolverine,110,false,May 1-7,2009-05-01
2009,19,197209532,Star Trek,119,false,May 8-14,2009-05-08
2009,20,194423217,Angels & Demons,116,false,May 15-21,2009-05-15
2009,21,261126333,Night at the Museum: Battle of the Smithsonian,116,false,May 22-28,2009-05-22
2009,22,228584117,Up,109,false,May 29-Jun 4,2009-05-29
2009,23,245149340,The Hangover,125,false,Jun 5-11,2009-06-05
2009,24,210709464,The Hangover,127,false,Jun 12-18,2009-06-12
2009,25,309179099,Transformers: Revenge of the Fallen,126,false,Jun 19-25,2009-06-19
2009,26,347589030,Transformers: Revenge of the Fallen,118,false,Jun 26-Jul 2,2009-06-26
2009,27,258183254,Ice Age: Dawn of the Dinosaurs,109,false,Jul 3-9,2009-07-03
2009,28,290782145,Harry Potter and the Half-Blood Prince,112,false,Jul 10-16,2009-07-10
2009,29,245102268,Harry Potter and the Half-Blood Prince,112,false,Jul 17-23,2009-07-17
2009,30,236260101,G-Force,117,false,Jul 24-30,2009-07-24
2009,31,194503657,Funny People,120,false,Jul 31-Aug 6,2009-07-31
2009,32,221648143,G.I. Joe: The Rise of Cobra,115,false,Aug 7-13,2009-08-07
2009,33,214529761,District 9,124,false,Aug 14-20,2009-08-14
2009,34,181006317,Inglourious Basterds,123,false,Aug 21-27,2009-08-21
2009,35,165897267,The Final Destination,116,false,Aug 28-Sep 3,2009-08-28
2009,36,147817413,The Final Destination,120,false,Sep 4-10,2009-09-04
2009,37,117978712,I Can Do Bad All by Myself,128,false,Sep 11-17,2009-09-11
2009,38,129868450,Cloudy with a Chance of Meatballs,139,false,Sep 18-24,2009-09-18
2009,39,124402130,Cloudy with a Chance of Meatballs,141,false,Sep 25-Oct 1,2009-09-25
2009,40,137344458,Zombieland,135,false,Oct 2-8,2009-10-02
2009,41,151816833,Couples Retreat,138,false,Oct 9-15,2009-10-09
2009,42,176612203,Where the Wild Things Are,138,false,Oct 16-22,2009-10-16
2009,43,158524638,Paranormal Activity,136,false,Oct 23-29,2009-10-23
2009,44,124461605,This Is It,140,false,Oct 30-Nov 5,2009-10-30
2009,45,164426454,A Christmas Carol,131,false,Nov 6-12,2009-11-06
2009,46,176987194,2012,134,false,Nov 13-19,2009-11-13
2009,47,389986559,The Twilight Saga: New Moon,135,false,Nov 20-26,2009-11-20
2009,48,225286338,The Twilight Saga: New Moon,116,false,Nov 27-Dec 3,2009-11-27
2009,49,129013862,The Blind Side,117,false,Dec 4-10,2009-12-04
2009,50,129384812,The Princess and the Frog,111,false,Dec 11-17,2009-12-11
2009,51,274046121,Avatar,98,false,Dec 18-24,2009-12-18
2009,52,505152203,Avatar,83,false,Dec 25-31,2009-12-25
2010,1,288525293,Avatar,87,false,Jan 1-7,2010-01-01
2010,2,212438033,Avatar,94,false,Jan 8-14,2010-01-08
2010,3,246834769,Avatar,98,false,Jan 15-21,2010-01-15
2010,4,186197011,Avatar,100,false,Jan 22-28,2010-01-22
2010,5,163289083,Avatar,100,false,Jan 29-Feb 4,2010-01-29
2010,6,150975884,Dear John,105,false,Feb 5-11,2010-02-05
2010,7,274911492,Valentine's Day,101,false,Feb 12-18,2010-02-12
2010,8,170415749,Shutter Island,111,false,Feb 19-25,2010-02-19
2010,9,157757600,Shutter Island,114,false,Feb 26-Mar 4,2010-02-26
2010,10,253480439,Alice in Wonderland,112,false,Mar 5-11,2010-03-05
2010,11,201010289,Alice in Wonderland,114,false,Mar 12-18,2010-03-12
2010,12,164643167,Alice in Wonderland,108,false,Mar 19-25,2010-03-19
2010,13,196469392,How to Train Your Dragon,119,false,Mar 26-Apr 1,2010-03-26
2010,14,250319855,Clash of the Titans,119,false,Apr 2-8,2010-04-02
2010,15,159992058,Clash of the Titans,118,false,Apr 9-15,2010-04-09
2010,16,155463349,Kick-Ass,122,false,Apr 16-22,2010-04-16
2010,17,128757797,How to Train Your Dragon,122,false,Apr 23-29,2010-04-23
2010,18,128102026,A Nightmare on Elm Street,122,false,Apr 30-May 6,2010-04-30
2010,19,227854671,Iron Man 2,123,false,May 7-13,2010-05-07
2010,20,182351549,Iron Man 2,125,false,May 14-20,2010-05-14
2010,21,211057550,Shrek Forever After,120,false,May 21-27,2010-05-21
2010,22,235029275,Shrek Forever After,115,false,May 28-Jun 3,2010-05-28
2010,23,186228148,Shrek Forever After,125,false,Jun 4-10,2010-06-04
2010,24,218553220,The Karate Kid,121,false,Jun 11-17,2010-06-11
2010,25,307701686,Toy Story 3,122,false,Jun 18-24,2010-06-18
2010,26,358919937,The Twilight Saga: Eclipse,115,false,Jun 25-Jul 1,2010-06-25
2010,27,335174558,The Twilight Saga: Eclipse,112,false,Jul 2-8,2010-07-02
2010,28,293659395,Despicable Me,115,false,Jul 9-15,2010-07-09
2010,29,279921671,Inception,113,false,Jul 16-22,2010-07-16
2010,30,247824130,Inception,110,false,Jul 23-29,2010-07-23
2010,31,228843650,Inception,112,false,Jul 30-Aug 5,2010-07-30
2010,32,205397331,The Other Guys,113,false,Aug 6-12,2010-08-06
2010,33,221356371,The Expendables,116,false,Aug 13-19,2010-08-13
2010,34,184217710,The Expendables,123,false,Aug 20-26,2010-08-20
2010,35,157945466,Takers,123,false,Aug 27-Sep 2,2010-08-27
2010,36,154078058,The American,123,false,Sep 3-9,2010-09-03
2010,37,107624196,Resident Evil: Afterlife,139,false,Sep 10-16,2010-09-10
2010,38,131316767,The Town,146,false,Sep 17-23,2010-09-17
2010,39,131484516,Wall Street: Money Never Sleeps,145,false,Sep 24-30,2010-09-24
2010,40,124942444,The Social Network,148,false,Oct 1-7,2010-10-01
2010,41,129095876,The Social Network,148,false,Oct 8-14,2010-10-08
2010,42,172962870,Jackass 3D,154,false,Oct 15-21,2010-10-15
2010,43,168346763,Paranormal Activity 2,135,false,Oct 22-28,2010-10-22
2010,44,128027682,Saw: The Final Chapter,132,false,Oct 29-Nov 4,2010-10-29
2010,45,205751189,Megamind,132,false,Nov 5-11,2010-11-05
2010,46,151745628,Megamind,128,false,Nov 12-18,2010-11-12
2010,47,307994980,Harry Potter and the Deathly Hallows: Part 1,127,false,Nov 19-25,2010-11-19
2010,48,216546680,Harry Potter and the Deathly Hallows: Part 1,109,false,Nov 26-Dec 2,2010-11-26
2010,49,112272889,Tangled,121,false,Dec 3-9,2010-12-03
2010,50,123480611,The Chronicles of Narnia: The Voyage of the Dawn Treader,126,false,Dec 10-16,2010-12-10
2010,51,249298117,TRON: Legacy,119,false,Dec 17-23,2010-12-17
2010,52,332902073,Little Fockers,102,false,Dec 24-30,2010-12-24
2010,53,216614496,Little Fockers,106,false,"Dec 31-Jan 6, 2011",2010-12-31
2011,1,148114478,True Grit,106,false,Jan 7-13,2011-01-07
2011,2,185023934,The Green Hornet,114,false,Jan 14-20,2011-01-14
2011,3,135366417,No Strings Attached,110,false,Jan 21-27,2011-01-21
2011,4,139689181,The Rite,110,false,Jan 28-Feb 3,2011-01-28
2011,5,115449835,The Roommate,117,false,Feb 4-10,2011-02-04
2011,6,196852055,Just Go with It,119,false,Feb 11-17,2011-02-11
2011,7,205969087,Unknown,112,false,Feb 18-24,2011-02-18
2011,8,140375523,Hall Pass,111,false,Feb 25-Mar 3,2011-02-25
2011,9,168412622,Rango,111,false,Mar 4-10,2011-03-04
2011,10,179108604,Battle Los Angeles,124,false,Mar 11-17,2011-03-11
